run,L_m,CV,seed,n,geometry,covariance_model,source_dx_m,source_nx,source_ny,domain_area_m2,path_length_total_m,path_length_each_m,Q_true_kg_s,Q_true_recomputed_kg_s,Q_prior_kg_s,Q_hat_kg_s,posterior_sigma_kg_s,e_signed,e_abs,converged,n_iter,method,n_obs,n_state,dof,dfs,prior_influence,ak_diag,chi2,chi2_per_dof,sigma_repr_mean_ng_m3,inverse_crime_flag,total_only,inversion_template,n_fine_cells,state_units,obs_units,jacobian_units,nature_run,E_Q_reported
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n1_op,500.0,1.0,3,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999997,0.0,0.027862887205089386,0.010876612596965455,0.0030559149358983803,0.0030559149358983803,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,9.185249006916484e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_surface,0.0030559149358985057
source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_n1_op,500.0,1.0,4,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.02260379851278456,0.010876612596965455,-0.18626976338164883,0.18626976338164883,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,6.045073078832291e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_surface,0.18626976338164894
source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_n1_op,500.0,1.0,5,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778,0.0,0.02459021281761336,0.010876612596965455,-0.11475942049055517,0.11475942049055517,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,7.154236215175184e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_surface,0.11475942049055517
source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_n1_op,500.0,1.0,6,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.028718270465604698,0.010876612596965455,0.03384946596604137,0.03384946596604137,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,9.757875288397902e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_surface,0.03384946596604124
source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_n1_op,500.0,1.0,7,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999997,0.0,0.03942637570642237,0.010876612596965455,0.41933817072583957,0.41933817072583957,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,1.8391299329614004e-07,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_surface,0.41933817072583973
source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_n1_op,100.0,2.0,0,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778,0.0,0.025062942961469468,0.010876612596965455,-0.09774127145692753,0.09774127145692753,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,7.431950905129442e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_surface,0.09774127145692753
source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_n1_op,100.0,2.0,1,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.030148092923063453,0.010876612596965455,0.08532266264898311,0.08532266264898311,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,1.0753711745813969e-07,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_surface,0.08532266264898297
source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_n1_op,100.0,2.0,2,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999997,0.0,0.023391175665369985,0.010876612596965455,-0.15792441265137935,0.15792441265137935,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,6.473554394310451e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_surface,0.15792441265137924
source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_n1_op,100.0,2.0,3,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999997,0.0,0.023715153666237193,0.010876612596965455,-0.14626129792507767,0.14626129792507767,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,6.654119358391042e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_surface,0.14626129792507755
source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_n1_op,100.0,2.0,4,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.03086574924467295,0.010876612596965455,0.11115808354355783,0.11115808354355783,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,1.1271775954793405e-07,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_surface,0.11115808354355769
source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_n1_op,100.0,2.0,5,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.018119247277232027,0.010876612596965455,-0.3477123163211165,0.3477123163211165,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,3.884355807539672e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_surface,0.34771231632111654
source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_n1_op,100.0,2.0,6,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999997,0.0,0.02453177450908632,0.010876612596965455,-0.11686318276743032,0.11686318276743032,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,7.120272728648264e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_surface,0.11686318276743021
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n1_op,100.0,2.0,7,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.02829045063897919,0.010876612596965455,0.018448075418647493,0.018448075418647493,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,9.469312114297147e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_surface,0.018448075418647368
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n1_op,250.0,2.0,0,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.024690631057405744,0.010876612596965455,-0.111144392778251,0.111144392778251,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,7.212786557840048e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_surface,0.11114439277825111
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n1_op,250.0,2.0,1,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778,0.0,0.031412209706172776,0.010876612596965455,0.13083050277819772,0.13083050277819772,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,1.1674429767845095e-07,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_surface,0.13083050277819772
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n1_op,250.0,2.0,2,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.022723219714333956,0.010876612596965455,-0.18197063451890144,0.18197063451890144,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,6.109116907600878e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_surface,0.18197063451890155
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n1_op,250.0,2.0,3,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.020622909097195614,0.010876612596965455,-0.2575812118512631,0.2575812118512631,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,5.031975936036211e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_surface,0.2575812118512632
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n1_op,250.0,2.0,4,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.028119556579938903,0.010876612596965455,0.012295938510292398,0.012295938510292398,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,9.355255146667946e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_surface,0.012295938510292273
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n1_op,250.0,2.0,5,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778,0.0,0.01746297950299226,0.010876612596965455,-0.37133776719014117,0.37133776719014117,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,3.608073609299402e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_surface,0.37133776719014117
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n1_op,250.0,2.0,6,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778,0.0,0.024823382364805493,0.010876612596965455,-0.10636538394393072,0.10636538394393072,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,7.290555400784359e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_surface,0.10636538394393072
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n1_op,250.0,2.0,7,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.02858378070885474,0.010876612596965455,0.029007873455782915,0.029007873455782915,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,9.666695605618556e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_surface,0.029007873455782787
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n1_op,500.0,2.0,0,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999994,0.0,0.022445988018556,0.010876612596965455,-0.1919508957248182,0.1919508957248182,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,5.960959266364644e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_surface,0.191950895724818
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n1_op,500.0,2.0,1,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999997,0.0,0.03682369041650005,0.010876612596965455,0.3256422498560029,0.3256422498560029,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,1.6043285866523655e-07,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_surface,0.32564224985600304
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n1_op,500.0,2.0,2,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.03590727508763744,0.010876612596965455,0.29265156194245234,0.29265156194245234,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,1.5254697440899564e-07,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_surface,0.2926515619424522
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n1_op,500.0,2.0,3,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.027547529736163433,0.010876612596965455,-0.008296863123211432,0.008296863123211432,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,8.978504852033571e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_surface,0.008296863123211555
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n1_op,500.0,2.0,4,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999997,0.0,0.019548338369346076,0.010876612596965455,-0.29626544857995263,0.29626544857995263,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,4.521248692487992e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_surface,0.2962654485799525
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n1_op,500.0,2.0,5,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778000000000004,0.0,0.022761544620728772,0.010876612596965455,-0.1805909489261728,0.1805909489261728,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,6.129741517923396e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_surface,0.18059094892617292
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n1_op,500.0,2.0,6,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027777999999999994,0.0,0.028228935294747935,0.010876612596965455,0.01623354074259968,0.01623354074259968,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,9.428176347824233e-08,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_surface,0.016233540742599934
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n1_op,500.0,2.0,7,1,open_path,exponential,40.0,25,25,1000000.0,1000.0,1000.0,0.027778,0.027778,0.0,0.04584873431049793,0.010876612596965455,0.6505412308480786,0.6505412308480786,True,1,nonnegative,1,1,0,0.9998816992984155,0.00011830070158447281,0.9998816992984155,2.487100889835546e-07,,36833.462887422305,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_surface,0.6505412308480786
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n2_op,100.0,0.5,0,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027777999999999997,0.0,0.02806299323119743,0.007707611625065145,0.010259674245713514,0.010259674245713514,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.9128254848068742,0.9128254848068742,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_surface,0.01025967424571364
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n2_op,100.0,0.5,1,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027778000000000004,0.0,0.029464673157602886,0.007707611625065145,0.06071974791572054,0.06071974791572054,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.6356391860651835,0.6356391860651835,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_surface,0.06071974791572041
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n2_op,100.0,0.5,2,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027777999999999997,0.0,0.02678411172933578,0.007707611625065145,-0.03577969150637994,0.03577969150637994,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.45878595118041166,0.45878595118041166,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_surface,0.03577969150637982
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n2_op,100.0,0.5,3,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027777999999999997,0.0,0.026480102662293455,0.007707611625065145,-0.046723930365992726,0.046723930365992726,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.536812436929905,0.536812436929905,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_surface,0.04672393036599261
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n2_op,100.0,0.5,4,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027777999999999997,0.0,0.028669879179964844,0.007707611625065145,0.0321073936195854,0.0321073936195854,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.2355171056459368,0.2355171056459368,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_surface,0.032107393619585534
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n2_op,100.0,0.5,5,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027777999999999997,0.0,0.026619448526724272,0.007707611625065145,-0.041707519377771195,0.041707519377771195,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,1.2192909735478592,1.2192909735478592,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_surface,0.04170751937777108
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n2_op,100.0,0.5,6,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027777999999999997,0.0,0.026622254790726385,0.007707611625065145,-0.0416064946818927,0.0416064946818927,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.3616185982339168,0.3616185982339168,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_surface,0.041606494681892585
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n2_op,100.0,0.5,7,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027778000000000004,0.0,0.02832055776454187,0.007707611625065145,0.01953192326812117,0.01953192326812117,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.9732985500416556,0.9732985500416556,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_surface,0.019531923268121042
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n2_op,250.0,0.5,0,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027778,0.0,0.028134160756023513,0.007707611625065145,0.012821684643369297,0.012821684643369297,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.9336044432905768,0.9336044432905768,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_surface,0.012821684643369297
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n2_op,250.0,0.5,1,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027778,0.0,0.02977258908500117,0.007707611625065145,0.07180463262298116,0.07180463262298116,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.4528682100575529,0.4528682100575529,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_surface,0.07180463262298116
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n2_op,250.0,0.5,2,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027778000000000008,0.0,0.0260782856654521,0.007707611625065145,-0.061189226529912204,0.061189226529912204,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.46183956593161324,0.46183956593161324,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_surface,0.06118922652991244
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n2_op,250.0,0.5,3,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027778000000000004,0.0,0.025251394872376164,0.007707611625065145,-0.0909570569380026,0.0909570569380026,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.6479216692514109,0.6479216692514109,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_surface,0.09095705693800271
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n2_op,250.0,0.5,4,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027777999999999997,0.0,0.02807872805225462,0.007707611625065145,0.010826123272180174,0.010826123272180174,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.219289495891078,0.219289495891078,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_surface,0.0108261232721803
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n2_op,250.0,0.5,5,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027778000000000004,0.0,0.026508223119281506,0.007707611625065145,-0.04571160201304971,0.04571160201304971,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,1.6713415134093266,1.6713415134093266,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_surface,0.04571160201304983
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n2_op,250.0,0.5,6,2,open_path,exponential,40.0,25,25,1000000.0,1000.0,500.0,0.027778,0.027777999999999997,0.0,0.02680903521816081,0.007707611625065145,-0.03488245308658614,0.03488245308658614,True,1,nonnegative,2,1,1,0.999940592723037,5.9407276962963884e-05,0.999940592723037,0.27499946151785826,0.27499946151785826,37573.927669659366,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_surface,0.034882453086586024
